id,text,url,llama,entity_presence,svm_1,id_new,gemini-flash_faiss_loc,gemini-flash_faiss,gemini-flash_faiss_country
5362,Hotel / Leisure commercial property for lease at Shop 5/84 Merthyr Road New Farm QLD 4005,"https://res-1.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F12514361_1_1_191210_122506-w1200-h900",australia,no,1.0,4931,merthyr road new farm qld 4005,"['new farm', 'warwick farm', 'henry farm', 'green valley farms', 'farm cove', 'foothill farms', 'keeler farm', 'pleasant run farm', 'village of farmingdale', 'farm loop']",australia
5480,Shop 9-11 Harwill Court PORT LINCOLN SA 5606,https://cre.domainstatic.com.au/w800-h600-w4608-h3456-10998363_1_pi_161123_080147,australia,yes,1.0,5038,port lincoln,"['port lincoln', 'lincoln', 'city of lincoln', 'town of lincoln', 'lincoln city', 'lincoln beach', 'lincoln village', 'lincoln, ne metro area', 'port douglas', 'north port']",australia
5632,the teddy bear shop adelaide for every bear that ever,http://tse4.mm.bing.net/th?id=OIP.1ZxjmU0c7_eWhOzZMEDEGwHaCU,australia,yes,1.0,5179,adelaide,"['adelaide', 'north adelaide', 'adelaide hills', 'port adelaide', 'adelaide city centre', 'melbourne', 'south fremantle', 'fremantle', 'sydney', 'south melbourne']",australia
5999,Shop & Retail commercial property for sale at 288 Corfield Street Gosnells WA 6110,"https://res-1.cloudinary.com/cre/image/fetch/w_768,h_320,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016849745_2_1_210308_024845-w1920-h1279",australia,yes,1.0,5520,gosnells,"['gosnells', 'gosnell', 'city of gosnell', 'avesnelles', 'snells beach', 'gosné', 'göfis', 'gorodets', 'gosnay', 'gosselies']",australia
6014,Shop & Retail commercial property for lease at 3/12 Moss Street Slacks Creek QLD 4127,"https://res-2.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F14055416_1_1_200303_113322-w1200-h800",australia,yes,1.0,5534,slacks creek,"['slacks creek', 'bent creek', 'johns creek', 'north creek', 'mountain creek', 'campbells creek', 'johnson creek', 'broad creek', 'town creek', 'coes creek']",australia
6036,Shop & Retail commercial property sold at 380 Hawthorn Road Caulfield South VIC 3162,"https://res-3.cloudinary.com/cre/image/fetch/w_280,h_150,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014576457_1_1_180914_020720-w709-h533",australia,yes,1.0,5555,caulfield south,"['caulfield south', 'caulfield north', 'caulfield east', 'caulfield', 'southfield', 'south shields', 'south cerney', 'south chailey', 'springvale south', 'southold']",australia
269,"Tak, Thailand - July 9 : Cafe Amazon Beverage Shop At Ptt Oil Station On July 9, 2017 In Tak, Thaila",https://static2.bigstockphoto.com/1/0/2/large2/201688237.jpg,thailand,yes,1.0,249,"tak, thailand","['bangkok', 'thai ko', 'thai chang', 'bangkok yai', 'thai nam', 'takua pa', 'bangkok noi', 'tak', 'takhu', 'thung na thai']",thailand
1832,"""03 APRIL 2014 - BANGKOK, THAILAND:  A man rides a motorcycle through Khlong Toey Market in Bangkok. Khlong Toey (also called Khlong Toei) Market is one of the largest """"wet markets"""" in Thailand. The market is located in the midst of one of Bangkok's largest slum areas and close to the city's original deep water port. Thousands of people live in the neighboring slum area. Thousands more shop in the sprawling market for fresh fruits and vegetables as well meat, fish and poultry.     PHOTO BY JACK KURTZ""",https://m.psecn.photoshelter.com/img-get2/I0000DTnnH3yIVEA/fill=/fit=180x180/I0000DTnnH3yIVEA.jpg,thailand,yes,1.0,1692,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
2509,Ayutthaya Thailand Thai Bridal Shop,http://www.yukiba.com/upl/server/uploads/1265458196-Ayutthaya-Thailand-Asia-Ayutthaya.JPG,thailand,yes,1.0,2318,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
4041,Thai People And Travellers Buy Seafood From Vendors Seafood Shop At Ang Sila Jetty,https://static3.bigstockphoto.com/7/7/1/large2/177245122.jpg,thailand,yes,1.0,3725,ang sila jetty,"['ang sila', 'sila laeng', 'sila', 'sila loi', 'tha sila', 'silae', 'si ka-ang', 'silao', 'siéblo oula', 'amphoe sila lat']",thailand
4394,"Across from my apartment in Thailand was a very cool motorcycle repair shop, but there weren't many cafes.",https://tofumatt.files.wordpress.com/2012/06/bikes-in-bangkok.jpg?w=300&,thailand,no,1.0,4043,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
4974,"09 DECEMBER 2014 - THONBURI, BANGKOK, THAILAND:  A man who sharpens scissors and knives working in his shop in the market in the Thonburi section of Bangkok.    PHOTO BY JACK KURTZ",http://cdn.c.photoshelter.com/img-get2/I0000nVJz1COiJr4/fit=1000x750/ThonburiMarket016.jpg,thailand,yes,1.0,4574,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
5235,"Curtain fabric Shop FABRIC PLUS sells curtain materials and curtain fabrics in Bangkok Pahurat (Phahurat) across the road from China World, on same side as India Emporium, near The Old Siam and Chinatown",https://bkkcurtain.files.wordpress.com/2018/09/curtain-fabric-shop-bangkok-pahurat-phahurat-china-world-india-emporium-the-old-siam-chinatown-5.jpg?w=358&h=358,thailand,yes,1.0,4818,bangkok,"['bangkok', 'bangkok yai', 'bangkok noi', 'thai chang', 'thai ko', 'kingdom of thailand', 'thai nam', 'taipei', 'shāhkot', 'shahkot']",thailand
7249,"BANGKOK - MAY 29 :People shop at Samsung mobile shop at Central Rama 9, Bangkok on May 29, 2014. It is a South Korean multinational conglomerate company. - stock photo",https://thumb1.shutterstock.com/image-photo/stock-photo-bangkok-may-people-shop-at-samsung-mobile-shop-at-central-rama-bangkok-on-may-it-450w-200481488.jpg,thailand,yes,1.0,6671,bangkok,"['bangkok', 'bangkok yai', 'bangkok noi', 'thai chang', 'thai ko', 'kingdom of thailand', 'thai nam', 'taipei', 'shāhkot', 'shahkot']",thailand
7412,Ash Tailor Samui: The shop,https://media-cdn.tripadvisor.com/media/photo-s/06/11/cd/6c/ash-tailor-samui.jpg,thailand,yes,1.0,6826,samui,"['samai', 'ko samui', 'sampiro', 'samburu', 'sámara', 'samara', 'samri', 'samone', 'sambú', 'sampao']",thailand
10177,"03 JULY 2018 - BANGKOK, THAILAND: A woman looks at yellow blouses at a shop in Bobae Market. The birthday of King Maha Vajiralongkorn Bodindradebayavarangkun, Rama X, is 28 July. The King, the only son of Thailand's late King Bhumibol Adulyadej, became the King of Thailand in 2016 after the death of his father. King Vajiralongkorn was born on 28 July 1952, a Monday. In Thai culture each day of the week has a color, and yellow is the color is associated with Monday, so people wear yellow for the month before his birthday to honor His Majesty.   PHOTO BY JACK KURTZ",https://m.psecn.photoshelter.com/img-get2/I0000aNOuThCvHjw/fit=1000x750/KingsBdayPrep019.jpg,thailand,yes,1.0,9391,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
15459,"""""""17 FEBRUARY 2015 - BANGKOK, THAILAND:  A woman works on a client at a threading stand on Charoen Krung Road in Bangkok's Chinatown. About a dozen people, mostly women, have set up shop on the sidewalk to do hair removal for clients. They use thread to remove hair, a practice called """"""""threading"""""""" which originated in India more than 6,000 years ago. It's growing in popularity in the US and Europe as an alternative to waxing. A cotton or polyester thread is pulled along unwanted hair in a twisting motion, the hair is trapped in a mini lasso, and lifted out of the follicle.   PHOTO BY JACK KURTZ""""""",https://m.psecn.photoshelter.com/img-get2/I0000sr23Kkvi0VI/fit=1000x750/ThreadingHairRemoval012.jpg,thailand,yes,1.0,14268,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
16927,"Songkhla, 30 june 2015: 7-Eleven shop with interior of soft drinks shelves in fridges in Ra Not town, Songkhla province, Thailand. - stock photo",https://thumb101.shutterstock.com/image-photo/stock-photo-songkhla-june-eleven-shop-with-interior-of-soft-drinks-shelves-in-fridges-in-ra-not-450w-304620683.jpg,thailand,yes,1.0,15612,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
16968,"Bangkok, Thailand - July 20, 2019: cashiers work with customers at a 7-eleven convenience shop.",https://image.shutterstock.com/image-photo/bangkok-thailand-july-20-2019-260nw-1491321968.jpg,thailand,yes,1.0,15648,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
17485,bangkok  sep 15  tod's shop at... | Shutterstock . vector #484135267,https://thumb10.shutterstock.com/image-photo/redirected-150nw-484135267.jpg,thailand,yes,1.0,16119,bangkok,"['bangkok', 'bangkok yai', 'bangkok noi', 'thai chang', 'thai ko', 'kingdom of thailand', 'thai nam', 'taipei', 'shāhkot', 'shahkot']",thailand
18029,"Foto de Zest Coffee Shop,Koh Tao",https://media-cdn.tripadvisor.com/media/photo-l/03/55/aa/ec/zest-coffee-shop-koh.jpg,thailand,yes,1.0,16618,koh tao,"['koh tao', 'ko tao', 'khu tao', 'nai tao', 'nong tao', 'thung tao', 'tao hai', 'tāoru', 'taoru', 'taos']",thailand
18717,"29 JUNE 2015 - BANGKOK, THAILAND:  People shop for fresh vegetables in the Bang Chak Market in Bangkok. The Bang Chak Market serves the community around Sois 91-97 on Sukhumvit Road in the Bangkok suburbs. About half of the market has been torn down, vendors in the remaining part of the market said they expect to be evicted by the end of the year. The old market, and many of the small working class shophouses and apartments near the market are being being torn down. People who live in the area said condominiums are being built on the land.    PHOTO BY JACK KURTZ",https://m.psecn.photoshelter.com/img-get2/I0000UyzwEpRAr.o/fit=1000x750/BangChakMarketClosing009.jpg,thailand,yes,1.0,17251,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
20881,shop of color Karon Beach Phuket Thailand 16x9,https://thailandphotostravel.files.wordpress.com/2015/02/littletaylor_img_4713-edit-edit1.jpg?w=544&h=306,thailand,yes,1.0,19233,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
25754,"Curtain fabric Shop FABRIC PLUS sells curtain materials and curtain fabrics in Bangkok Pahurat (Phahurat) across the road from China World, on same side as India Emporium, near The Old Siam and Chinatown",https://bkkcurtain.files.wordpress.com/2018/09/curtain-fabric-shop-bangkok-pahurat-phahurat-china-world-india-emporium-the-old-siam-chinatown-15.jpg?w=358&h=358,thailand,yes,1.0,23727,bangkok,"['bangkok', 'bangkok yai', 'bangkok noi', 'thai chang', 'thai ko', 'kingdom of thailand', 'thai nam', 'taipei', 'shāhkot', 'shahkot']",thailand
28497,Our coffee all of our coffees are customized blends crafted over the last 25 years by phil himself. 8 Best Coffee Shops In Bangkok For Your Caffeine Fix Coffee Shop Best Coffee Shop Best Coffee,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS40zCRmcmbOgJbKf1q-sXsfvCHlKIOWRx73Q&usqp=CAU,thailand,yes,1.0,26274,bangkok,"['bangkok', 'bangkok yai', 'bangkok noi', 'thai chang', 'thai ko', 'kingdom of thailand', 'thai nam', 'taipei', 'shāhkot', 'shahkot']",thailand
28710,"Fruit shop. Banana selling in island, thailand stock images",https://thumbs.dreamstime.com/t/fruit-shop-banana-selling-island-thailand-42625324.jpg,thailand,yes,1.0,26464,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
28780,"Shopkeeper waiting for customers at his roadside grocery shop illuminated at night in Bangkok's Chinatown, Thailand.",https://media.istockphoto.com/photos/shopkeeper-illuminated-night-market-on-yaorawat-road-chinatown-picture-id1062487654?b=1&k=6&m=1062487654&s=170667a&h=lGDd6ztvJxo9nFJdqn_1qeVqPJzUbj2aLFIDdVwoS74=,thailand,yes,1.0,26527,bangkok,"['bangkok', 'bangkok yai', 'bangkok noi', 'thai chang', 'thai ko', 'kingdom of thailand', 'thai nam', 'taipei', 'shāhkot', 'shahkot']",thailand
29245,"BANGKOK, THAILAND - APRIL 23, 2016: Logo of Starbucks coffee shop at",https://static3.bigstockphoto.com/thumbs/9/2/1/large2/129232475.jpg,thailand,yes,1.0,26959,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
29784,"Bangkok, Thailand - April 21st 2011. Shop selling dried foods. Chinatown has many such shops - Stock Image",https://c8.alamy.com/zooms/6/c3e160f797264fe78e9f8c8023d4fa2b/t828kw.jpg,thailand,yes,1.0,27452,thailand,"['bangkok', 'kingdom of thailand', 'asia', 'thai chang', 'bangkok yai', 'thai nam', 'thai ko', 'koréa', 'china', 'chiná']",thailand
32304,Places to shop in Chiang Mai,https://i2.wp.com/passingports.com/wp-content/uploads/2017/10/1-Desktop9.jpg?resize=800%2C480,thailand,yes,1.0,29779,chiang mai,"['chiang mai', 'chiang mai province', 'si chiang mai', 'chiang da', 'chiang khong', 'chiang rai', 'chiang klom', 'chiang wae', 'chiang pheng', 'chiang kham']",thailand
32530,"Design, manufacture and installation of stores: Boy Electronic Shop, Trat Province",https://image.makewebeasy.net/makeweb/r_260x260/GEWsYFxlc/shop%20design%20/c6784c0739ae41cc120d37c86b05616e3_4620693218529156494_191010_0002.jpg?v=202009251017,thailand,yes,1.0,29983,trat province,"['trat', 'tucumán province', 'central province', 'chubut province', 'western province', 'trabada', 'province du tuy', 'province 1', 'north-western province', 'northern province']",thailand
273,Watch CCTV: How Businessman Killed by Miscreants Inside Wine Shop in Ranchi,https://i.ytimg.com/vi/mTzJlbsvkO0/0.jpg,india,no,1.0,253,ranchi,"['ranchi', 'rānchī', 'ranchuelo', 'rancharia', 'rancheria payau', 'el ranchito', 'ranchicourt', 'cinco ranch', 'southwest ranches', 'travis ranch']",india
381,Maharashtra: Three injured in a daring daylight robbery attempt in Ambernath jewellery shop,"https://static.toiimg.com/thumb/imgsize-141445,msid-80200417,width-400,resizemode-4/80200417.jpg",india,yes,1.0,355,maharashtra,"['state of mahārāshtra', 'mumbai', 'jaigaon', 'bombay', 'pune', 'uttar pradesh', 'hindupur', 'rajnandgaon', 'pune city', 'kahalgaon']",india
2229,A closed liquor shop following the directive of the Supreme Court to shut liquor vends located within 500 of national and state highways in Nagpur. Photo: PTI,http://bsmedia.business-standard.com/_media/bs/img/article/2017-04/02/full/1491136445-432.jpg,india,yes,1.0,2062,nagpur,"['nagpur', 'nagpur urban', 'nagpur division', 'nagpur rural', 'sohāgpur', 'sohagpur', 'kharagpur', 'kharagpur i', 'kharagpur ii', 'krishnanagar']",india
2905,"Shop for rent in Mahagun Metro Mall, Sector 3, Ghaziabad",http://files.propertywala.com/photos/8e/P357456113.default.67726.jpg,india,yes,1.0,2682,ghaziabad,"['ghāziābād', 'ghazīpur', 'ghāzīpur', 'ghazipur', 'gyaraspur', 'gheaba', 'ghauspur', 'muzaffarābād', 'gazipur', 'najībābād']",india
2982,"Danish Shop, Tranquebar",http://hellejorgensen.dk/wp-content/uploads/2013/12/danishshop-150x150.jpg,denmark,yes,1.0,2750,tranquebar,"['titābar', 'barsur', 'baracatan', 'bar', 'debar', 'baruun-urt', 'barsar', 'barbudo', 'dobârlău', 'debarca']",india
2993,A shopkeeper counts Indian currency notes inside his shop in Jammu.,http://im.rediff.com/money/2011/sep/23rupee1.jpg,india,yes,1.0,2757,jammu,"['jammu', 'jammu north', 'jammu south', 'jammu west', 'state of jammu and kashmīr', 'azad jammu and kashmir', 'rājnagar', 'rajnagar', 'jashpurnagar', 'rajendranagar']",india
3331,Mumbai sweat shop,https://casuaris.files.wordpress.com/2018/10/038-india.jpg?w=351&h=263,india,yes,1.0,3072,mumbai,"['mumbai', 'bombay', 'mumbai suburban', 'mumbai suburban district', 'navi mumbai', 'town of bombay', 'state of mahārāshtra', 'gandhinagar', 'gāndhīnagar', 'jaigaon']",india
3622,Prayer beads hang at a shop in Nizamuddin.,http://cdn.c.photoshelter.com/img-get2/I0000COU1oenHF3U/fit=1000x750/niz-01-07-11-36-11.jpg,india,yes,1.0,3342,nizamuddin,"['nizami', 'nipawin', 'nizamsagar', 'nihit', 'nizampatnam', 'nizampet', 'nihal singhwala', 'ningdong', 'nihtaur', 'niamayo']",india
4177,People standing in a queue in front of a liquor shop in Kerala. Photo: C Shankar,https://d2r2ijn7njrktv.cloudfront.net/IL/uploads/2017/06/Pic.-C.-Shankar-150x150.jpg,kerala,yes,1.0,3844,kerala,"['state of kerala', 'kōchi', 'kochi', 'srikakulam', 'srīkākulam', 'devikulam', 'ernākulam', 'periyakulam', 'kunnamkulam', 'kochi prefecture']",india
4335,"Shop keeper, Dharavi Slum",https://photos.smugmug.com/Click-to-see-Photo-Albums/India-The-South/i-LS4tHp2/3/ab44318e/Ti/_36A2688-Ti.jpg,india,yes,1.0,3987,dharavi slum,"['dhansura', 'dhali', 'dharamsala', 'dhāri', 'dhari', 'dhama', 'dhārchula', 'dharchula', 'dhanaura', 'dhauntari']",india
4838,"India, Kerala, Fort Cochin (Cochi, Kochi). Tea and streetfood (pakora, fritters) being prepared in a small mobile cook-shop.  No releases available.",https://m.psecn.photoshelter.com/img-get/I00007aGuyK2z9wU/s/600/480/HGW-IN053734D.jpg,india,yes,1.0,4455,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
5355,Rules for Global Retailers Global Retailers planning to setup shop in India need to: Global Retailers planning to setup shop in India need to: Setup Wholly Owned Subsidiaries in IndiaSetup Wholly Owned Subsidiaries in India Sell only to Whole SellersSell only to Whole Sellers Cannot sell to Retail CustomersCannot sell to Retail Customers Whole Sellers are defined as Government certified Whole Seller who holds a Sales Tax registration Number Whole Sellers are defined as Government certified Whole Seller who holds a Sales Tax registration Number,http://images.slideplayer.com/12/3583430/slides/slide_8.jpg,india,yes,1.0,4925,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
5397,"Windows Canopy Manufacturer : Anand Awning Industries In Pune, India Welcome To Anand Enterprise Price Of Awning Details Factory Alinum Full Size Images Industries In Pune Prices For Retractable Semi Cassette Patio Metal Suppliers And Retractable Awning Price Bromame How Much Do Awnings Cost List The Great Windows Canopy Manufacturer India Shop At Lowescom",https://t0.gstatic.com/images?q=tbn:ANd9GcTs9PRAyabOwy8xl-xXKV3j6c9fYW3qik0BRnLo-oZ7gqtYPbqN,india,yes,1.0,4961,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
6186,The Golden Time in Surat The Golden Time Watch Shop Surat Gujarat,http://ingujarat.net/wp-content/uploads/2014/07/The-Golden-Time-in-Surat-The-Golden-Time-Watch-Shop-Surat-Gujarat.jpg,india,yes,1.0,5691,surat,"['surat', 'sūrat', 'surat thani', 'surt', 'si surat', 'suruç', 'sura', 'suratá', 'şūrān', 'surte']",india
6443,Shop Keeper Scene #Zero (2016) Tamil Movie Scene,https://i.ytimg.com/vi/gE0A3kl-Wk4/mqdefault.jpg,india,no,1.0,5927,no,['no'],india
6815,India's Most Lavish Paan Shop | Over 1000 types of Paan | Indian Street Food,https://i.ytimg.com/vi/2gD4qNO6rqw/maxresdefault.jpg,india,yes,1.0,6272,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
7542,Things You Must Know About Bakery Shop Interior Design In India,https://ansainteriors.com/wp-content/uploads/2019/08/bakery-shop-interior-design-in-delhi-ncr-1-1007x800.jpg,india,yes,1.0,6948,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
7697,The Sweet Life – Cake Shop – Attavar,https://aroundmangalore.com/wp-content/uploads/2016/07/The-Sweet-Life-Cake-Shop-Attavar-Mangalore-P4.jpg,india,yes,1.0,7093,attavar,"['áthyra', 'attapu', 'attapeu', 'āttayyāmpatti', 'atuona', 'atina', 'atizapán', 'attur', 'atraulī', 'atrauli']",india
9048,"Bhopal: Vexed by drunkards, people want to get rid of liquor shop",https://gumlet.assettype.com/freepressjournal%2Fimport%2F2017%2F02%2FDilemma-of-Malviya-Nagar.jpg?w=1200,india,yes,1.0,8352,bhopal,"['bhopāl', 'bhopalsagar', 'bhopalpattnam', 'bhopalwala', 'bhopalgarh', 'bhognipur', 'bhogpur', 'blanquefort', 'blizne', 'bhimpur']",india
9689,"Ceramic Shop - Modikhana, Jaipur, Rajasthan, India",https://i.pinimg.com/236x/bf/ce/0c/bfce0c2368383e2807a5c070700dce53.jpg,india,yes,1.0,8941,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
9873,"Hi Guys, Welcome back to my channel, and this video is all about the latest artificial jewellery collections of Chandni Chowk. I went to kinari bazar of Chan. Jewelry Shop, Jewellery Market, Shopping Places, Imitation Jewelry, Wholesale Jewelry, Artificial Flowers, Ladder Decor, Jewelry Collection, Jewels",https://i.pinimg.com/236x/6c/7c/4f/6c7c4f2c8d5e7067734a1bdc3f5215bc.jpg,india,yes,1.0,9114,chandni chowk,"['chandi', 'chāndil', 'chandil', 'chanan', 'chanot', 'chandla', 'chanderi', 'chand', 'chanho', 'chandpur']",india
10665,"Shop for sale in Pattalam , Chennai",https://images.nobroker.in/images/8a9f93827a31e6df017a31f79d560594/8a9f93827a31e6df017a31f79d560594_64746_82920_thumbnail.jpg,india,yes,1.0,9834,chennai,"['chennai', 'madras', 'city of madras', 'nagar', 'nāgarpur', 'calcutta', 'rajpur', 'rājkot', 'rajkot', 'rajapur']",india
11021,"The Roadside Aam Papar Shop outside DAV college, a take away sour Aam papar with spice powders and a Dash of Lime",https://journeysmatter.files.wordpress.com/2017/11/food-snap-3.jpg?w=750,india,yes,1.0,10163,no,['no'],india
11142,"Gurgaon Shopping / Gurgaon Shopping: Tips on where to shop and what to buy in Gurgaon, India from real travelers and locals. Shops, stores, best buys & inside tips about shopping in Gurgaon.",https://i.pinimg.com/216x146/f4/9e/03/f49e030f5eaf277094d04d3c91d1d9c3.jpg,india,yes,1.0,10275,gurgaon,"['gurgaon', 'gargas', 'gargallo', 'gurahonţ', 'guaporé', 'gerga', 'shirgaon', 'gülnar', 'guéoul', 'gérgal']",india
11441,"The Jugaad Trust shop, Champa Gali, New Delhi, India. The Jugaad Trust makes handmade ecofriendly fashion as part of income generation for youth & rural women associated with Karm Marg NGO. Champa Gali is the latest and most intimate of Delhis urban creative villages.",https://m.psecn.photoshelter.com/img-get2/I0000h9UU0.x8QMg/fill=/fit=180x180/I0000h9UU0.x8QMg.jpg,india,yes,1.0,10535,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
