id,text,url,llama,svm_1,id_new,gemini-flash_faiss_loc,gemini-flash_faiss,gemini-flash_faiss_country
1580,"A snow filled valley in between mountains and a cloudy, blue sky in Cairngorms National Park in Scotland",https://images.unsplash.com/photo-1453730019600-1520739a3c90?ixlib=rb-0.3.5&amp;ixid=eyJhcHBfaWQiOjEyMDd9&amp;s=c734afb61f94f3abd9778f8dcde23215&amp;dpr=1&amp;auto=format&amp;fit=crop&amp;w=1000&amp;q=80&amp;cs=tinysrgb,united kingdom,1.0,1471,scotland,"['scotland', 'glasgow', 'edinburgh', 'england', 'town of scotland', 'ireland', 'scotland county', 'aberdeenshire', 'the scottish borders', 'northern ireland']",united kingdom
1602,Rain clouds over a mountain valley in Scotland — Stock Photo #48010583,http://st.depositphotos.com/1158226/4801/i/450/depositphotos_48010583-Rain-clouds-over-a-mountain-valley-in-Scotland.jpg,united kingdom,1.0,1493,scotland,"['scotland', 'glasgow', 'edinburgh', 'england', 'town of scotland', 'ireland', 'scotland county', 'aberdeenshire', 'the scottish borders', 'northern ireland']",united kingdom
2016,Snowdonia Mountains Tryfan and Ogwen Valley Wales Stock Footage,https://d1hw6n3yxknhky.cloudfront.net/060365137_iconm.jpeg,united kingdom,1.0,1875,wales,"['wales', 'north wales', 'town of wales', 'village of wales', 'welsh', 'cardiff', 'wrexham', 'town of welsh', 'lake wales', 'cardiff south']",united kingdom
2104,"Two female hikers on top of the mountain enjoying valley view, Ben A'an, Loch Katrina, Highlands, Scotland, UK #219655714",https://image.shutterstock.com/image-photo/stock-photo-two-female-hikers-on-top-of-the-mountain-enjoying-valley-view-ben-a-an-loch-katrina-highlands-450w-219655714.jpg,united kingdom,1.0,1954,scotland,"['scotland', 'glasgow', 'edinburgh', 'england', 'town of scotland', 'ireland', 'scotland county', 'aberdeenshire', 'the scottish borders', 'northern ireland']",united kingdom
2432,"Rural view with stile in spring on the Cerne Valley Trail, Dorset, England.",https://natureinfocus.files.wordpress.com/2016/09/p1240250seasonaltransitionsstile5.jpg?w=252&,united kingdom,1.0,2258,england,"['england', 'brazil', 'scotland', 'holland', 'brasil', 'ireland', 'italy', 'east of england', 'uk', 'wales']",united kingdom
2473,Little Langdale Valley,http://www.onextrapixel.com/wp-content/uploads/2012/07/uwa-39.jpg,united kingdom,1.0,2294,little langdale valley,"['little valley', 'village of little valley', 'town of little valley', 'little cottonwood creek valley', 'village of hillsdale', 'teays valley', 'valley', 'valley cottage', 'petit valley', 'the valley']",united kingdom
2781,The Valley Of The Rocks Carry-all Pouch,https://render.fineartamerica.com/images/rendered/medium/flat/pouch/images/artworkimages/medium/2/1-the-valley-of-the-rocks-smart-aviation.jpg?&targetx=0&targety=-20%E2%84%91width=777%E2%84%91height=514&modelwidth=777&modelheight=474&backgroundcolor=B0CDF0%E2%88%A8ientation=0,south africa,1.0,2575,the valley of the rocks,"['rock valley', 'the valley', 'valley', 'city of rock valley', 'cave valley', 'the rocks', 'water valley', 'grain valley', 'sandy valley', 'coal valley']",united kingdom
2786,Bench overlooking Bassenthwaite Lake and the Wythop Valley,https://www.andrewswalks.co.uk/wp-content/gallery/sale-fell-3/Sale-Fell-3-2.jpg,united kingdom,1.0,2580,bassenthwaite lake,"['bass lake', 'town of bass lake', 'big bass lake', 'lake lakengren', 'fish lake', 'lake wisconsin', 'lakenheath', 'lake wissota', 'lake brownwood', 'lake wynonah']",united kingdom
2812,"Castle Rock in the Valley of Rocks, Lynton and Lyn Key Chain",http://rlv.zcache.com/castle_rock_in_the_valley_of_rocks_lynton_and_lyn_keychain-r25f0ec72d72e4f089264faab5ba05bd5_x7j3z_8byvr_152.jpg,united kingdom,1.0,2603,lynton,"['lynton', 'lyttelton', 'lynden', 'lynwood', 'lyantonde', 'laton', 'lynbrook', 'lyntupy', 'lyncourt', 'city of lynden']",united kingdom
3007,"Glencree Valley and Knockree, Wicklow, Ireland.",https://photos.smugmug.com/Ireland/Wicklow/i-pp9x6BW/0/11f6e235/Ti/IMG_8201%20PS%201200x800%20WM-Ti.jpg,united kingdom,1.0,2785,ireland,"['ireland', 'northern ireland', 'dublin', 'ulster', 'south dublin', 'irish town', 'belfast', 'scotland', 'galway', 'donegal']",united kingdom
3235,Holiday homes along the Severn Valley,https://s0.geograph.org.uk/geophotos/02/55/58/2555841_bb83d1fa.jpg,united kingdom,1.0,2992,severn valley,"['severn', 'severn beach', 'severny district', 'severnyy', 'glen innes severn', 'severnoye', 'stourport-on-severn', 'arden on the severn', 'monmouthshire', 'upton upon severn']",united kingdom
3240,"Fog rolling in across the valley, Market Rasen",https://www.weather-forecast.com/system/images/22036/thumb_gallery/Market-Rasen.jpg,united kingdom,1.0,2997,market rasen,"['market rasen', 'middle rasen', 'rasrā', 'rasra', 'rași', 'rasol', 'rason', 'sellingen', 'rastede', 'rasad']",united kingdom
120,Lauterbrunnen Valley Stock Image,https://thumbs.dreamstime.com/t/lauterbrunnen-valley-view-trmmelbach-falls-switzerland-36318711.jpg,switzerland,1.0,114,lauterbrunnen valley,"['lauterbrunnen', 'lauterecken', 'lautertal', 'lautrach', 'lauzerville', 'lauchringen', 'lauchröden', 'lauzerte', 'lauterach', 'lauenförde, flecken']",switzerland
273,Aerial View on Zermatt Valley and Matterhorn Peak at Dawn,https://thumbs.dreamstime.com/z/aerial-view-zermatt-valley-matterhorn-peak-dawn-switzerland-50252674.jpg,switzerland,1.0,256,zermatt valley,"['valley', 'central valley', 'the valley', 'city of valley', 'valley hill', 'great valley', 'glenning valley', 'valley city', 'petit valley', 'north valley']",switzerland
516,Roman bridge in the Verzasca Valley,https://ak.picdn.net/offset/photos/5b36535217fb156e48083cfc/medium/offset_711958.jpg?DFghwDcb,switzerland,1.0,481,verzasca valley,"['berzasca', 'rancho veloz', 'zarza, la', 'visitacion valley', 'taşca', 'town of veazie', 'the valley', 'garza county', 'south valley', 'valley']",switzerland
661,View of valley from Wengen,https://media-cdn.tripadvisor.com/media/photo-l/02/d3/59/7c/hotel-edelweiss.jpg,switzerland,1.0,617,wengen,"['weng', 'wenjī', 'wendouree', 'wendo', 'wendover', 'wenheng', 'wenns', 'wenzendorf', 'wenvoe', 'wenchi']",switzerland
1803,Green valley in the Swiss Alps Stock Images,http://thumbs.dreamstime.com/t/green-valley-swiss-alps-small-village-bottom-mountains-40759104.jpg,switzerland,1.0,1675,swiss alps,"['switzerland', 'zürich', 'tyrol', 'minami-alps', 'canton', 'switzerland county', 'minami alps-shi', 'canton valley', 'alpine', 'east canton']",switzerland
2072,"Panorama of the Village of Soglio Surrounded by Colorful Woods, Bregaglia Valley-Roberto Moiola-Framed Photographic Print",https://imgc.artprintimages.com/img/print/panorama-of-the-village-of-soglio-surrounded-by-colorful-woods-bregaglia-valley_u-l-q12qfdeag8b0.jpg?p=1,italy,1.0,1926,soglio,"['somaglia', 'monteveglio', 'oviglio', 'noviglio', 'teglio', 'caraglio', 'poviglio', 'treglio', 'coccaglio', 'montescaglioso']",switzerland
2557,"Valley of waterfalls, Lauterbrunnen, Switzerland Royalty Free Stock Image",https://thumbs.dreamstime.com/t/valley-waterfalls-lauterbrunnen-switzerland-20910506.jpg,switzerland,1.0,2373,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
2709,The way to go (christianmeichtry) Tags: mountain snow alps tree fall nature colors leaves clouds switzerland leaf europe suisse path valley wallis valais naturesfinest lötschental aumtun mywinners,https://farm3.static.flickr.com/2399/1839513181_4c2f5c9427_m.jpg,switzerland,1.0,2510,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
3063,The valley of Joux in the Canton of Vaud Trucker Hat,https://rlv.zcache.ca/the_valley_of_joux_in_the_canton_of_vaud_trucker_hat-r208b3276bc694de7ba0f3ec9248454ac_eahvq_8byvr_324.jpg,switzerland,1.0,2838,vaud,"['vaudry', 'le vaud', 'vatan', 'vauvert', 'vădeni', 'vado', 'vade', 'vaie', 'văcăreni', 'vahibé']",switzerland
4505,Low clouds envelope the Engelberg valley as seen from Salistock - January.,https://www.mountainphotography.com/images/xl/20110130-Engelberg-from-Salistock.jpg,switzerland,1.0,4176,engelberg valley,"['engelsberg', 'engelberg', 'yosemite valley', 'valley', 'south waverly', 'canton valley', 'the valley', 'coromandel valley', 'altlandsberg', 'north valley']",switzerland
4715,"Albert Bierstadt, Valley of Meiringen Switzerland",https://p1.liveauctioneers.com/6349/130282/66275170_1_x.jpg?version=1540959803&amp;width=54&amp;format=pjpg&amp;auto=webp&amp;quality=25,switzerland,1.0,4372,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
5504,"overlook: Valley of Limmat overlook, Aargau, Switzerland",https://us.123rf.com/450wm/oscity/oscity1604/oscity160400877/55711679-valley-of-limmat-overlook-aargau-switzerland.jpg?ver=6,switzerland,1.0,5102,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
6201,Caspar Wolf - Study of the Geltenbach Falls in the Lauenen Valley  | MasterArt,https://images.masterart.com/JohnMitchellFinePaintingsMedia/Artworks/Caspar-Wolf-Study%20of%20the%20Geltenbach%20Falls%20in%20the%20Lauenen%20Valley_T636952525376222023.jpg?width=685&height=856&mode=max&scale=both&quality=80,austria,1.0,5752,lauenen valley,"['lauzerville', 'lau province', 'valley', 'the valley', 'launac', 'lautrach', 'laurinburg', 'city of valley', 'water valley', 'lauriya']",switzerland
6673,"Stock Photo: 1848-443638 The Verzasca flows through the Valle Verzasca valley and is spanned by the bridge to Corippo, Canton Ticino, Switzerland, Europe",https://cdn.superstock.com/1848/Download/1848-443638.jpg,switzerland,1.0,6198,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
6833,"Fall foliage color in the larch trees in the Engadine Valley, Graubuden, Switzerland, Europe.",https://photos.smugmug.com/Switzerland-Europe/Engadine-Valley-Switzerland/i-WbBb9F4/0/f639fbc8/Ti/5DM-38019-Ti.jpg,switzerland,1.0,6341,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
6881,"From the Cabane des Audannes, the full moon rises over the Rhone Valley, the Dom and the Taeschhorn",https://photos.smugmug.com/TreksintheAlps/Bernese-High-Route/i-sQ6Q7zp/2/829293f0/L/TJR-19-L.jpg,switzerland,1.0,6387,rhone valley,"['rhône', 'saulce-sur-rhône', 'tournon-sur-rhône', 'chasse-sur-rhône', 'rhône-alpes', 'loire-sur-rhône', 'châteauneuf-du-rhône', 'saint-clair-du-rhône', 'étoile-sur-rhône', 'la voulte-sur-rhône']",switzerland
7002,"Wall Mural - Beautiful autumn time at village of Lauterbrunnen in Swiss alps, gateway to famous Jungfrau. Set in a valley featuring rocky cliffs and the roaring, 300m-­high Staubbach Falls",https://t3.ftcdn.net/jpg/02/72/11/26/240_F_272112625_zG1eJk3swKh8uJfeBCENrUckq7xNgYlW.jpg,switzerland,1.0,6503,lauterbrunnen,"['lauterbrunnen', 'lauchringen', 'lauterecken', 'lauchröden', 'lautertal', 'launaguet', 'lauter', 'lauzerte', 'lautrach', 'lauterach']",switzerland
7287,"Emmental Valley and Swiss Alps in the Background, Berner Oberland, Switzerland by Jon Arnold",https://imgc.allpostersimages.com/img/posters/jon-arnold-emmental-valley-and-swiss-alps-in-the-background-berner-oberland-switzerland_u-L-Q17XUH10.jpg?src=gp&w=300&h=375,switzerland,1.0,6765,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
8420,Mountaineering Signposts And Markings On The Slopes Of The Melchtal Alpine Valley And In The Uri Alp,https://static1.bigstockphoto.com/2/8/3/large2/382694663.jpg,switzerland,1.0,7820,melchtal alpine valley,"['city of alpine', 'alpine', 'town of glen alpine', 'borough of alpine', 'glen alpine', 'valley', 'the valley', 'alpine county', 'north valley', 'mill valley']",switzerland
9515,"Summer, Gstaad Valley, Switzerland",https://s3.eu-west-2.amazonaws.com/investorsinproperty/Switzerland/Gstaad+Valley/Resort/GV+-+Summer+Alt+Alt.jpg,switzerland,1.0,8854,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
10478,the last leaves in Lauterbrunnen – autumn in Switzerland Mountain Beauty In Nature Nature Scenics - Nature Tranquility No People Tranquil Scene Mountain Range Tree Outdoors Autumn Church Mountain View Mountain Road Village Old Town Switzerland Valley Leading Old Old Buildings Cold Temperature Day,https://cdn5.eyeem.com/thumb/9754f017c5292e18866bcb55beb57702b9038891-1551039187962/w/350,switzerland,1.0,9739,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
10753,The valley of Joux in the Canton of Vaud Disposable Napkin,https://rlv.zcache.ca/the_valley_of_joux_in_the_canton_of_vaud_disposable_napkin-r45091635ce6447cb8535023a47ae4be7_zfkx3_324.jpg?rlvnet=1,switzerland,1.0,9997,canton of vaud,"['canton de vaud', 'canton', 'city of canton', 'village of canton', 'cantonment', 'canton de jura', 'north canton', 'town of canton', 'west canton', 'east canton']",switzerland
10862,Eiger Photograph - Observing The Grindelwald Valley And Swiss Alps by Gary Whitton,https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/observing-the-grindelwald-valley-and-swiss-alps-gary-whitton.jpg,switzerland,1.0,10099,grindelwald valley,"['grindelwald', 'nordwalde', 'columbine valley', 'the valley', 'meander valley', 'fernwald', 'valley', 'schutterwald', 'valley hill', 'damwâld']",switzerland
11370,"Single pine tree on a steep hillside in Switzerland. Single pine tree on a steep hillside in the Saas Valley, Switzerland royalty free stock image",https://thumbs.dreamstime.com/t/single-pine-tree-steep-hillside-saas-valley-switzerland-107565766.jpg,switzerland,1.0,10577,switzerland,"['switzerland', 'zürich', 'switzerland county', 'canton', 'swissvale', 'north canton', 'west canton', 'iceland', 'norway', 'hungary']",switzerland
11530,Scenic view of Lake Sils and Engadin valley,https://www0.f1online.de/preW/017009000/17009464.jpg,switzerland,1.0,10730,no,['no'],switzerland
